ENVO:00000004	administrative region	GCMD:1ae304de-252c-45da-8dd8-df99a281e4f4	ADMINISTRATIVE DIVISIONS	administrative divis		info(related-label,rdf(ENVO:00000004-administrative region,oio:hasRelatedSynonym-has_related_synonym,administrative division-administrative division^^xsd:string)-rdf(GCMD:1ae304de-252c-45da-8dd8-df99a281e4f4-ADMINISTRATIVE DIVISIONS,skos:prefLabel,(ADMINISTRATIVE DIVISIONS-ADMINISTRATIVE DIVISIONS)@en),stem)	
GCMD:a956d045-3b12-441c-8a18-fac7d33b2b4e	AGRICULTURE	ENVO:01001442	agriculture	agriculture		info(label-label,rdf(GCMD:a956d045-3b12-441c-8a18-fac7d33b2b4e-AGRICULTURE,skos:prefLabel,(AGRICULTURE-AGRICULTURE)@en)-rdf(ENVO:01001442-agriculture,rdfs:label,(agriculture-agriculture)@en),downcase)	
GCMD:a957363b-2f2c-4169-a656-c2f24933eb72	AQUIFERS	ENVO:00012408	aquifer	aquif		info(label-label,rdf(GCMD:a957363b-2f2c-4169-a656-c2f24933eb72-AQUIFERS,skos:prefLabel,(AQUIFERS-AQUIFERS)@en)-rdf(ENVO:00012408-aquifer,rdfs:label,aquifer-aquifer^^xsd:string),stem)	
GCMD:aa15804c-5f7f-40cc-b949-aa3e4418fc27	ICE FLOES	ENVO:03000065	ice floe	ice flo		info(label-exact,rdf(GCMD:aa15804c-5f7f-40cc-b949-aa3e4418fc27-ICE FLOES,skos:prefLabel,(ICE FLOES-ICE FLOES)@en)-rdf(ENVO:03000065-ice floe,oio:hasExactSynonym-has_exact_synonym,ice floes-ice floes^^xsd:string),stem)	
GCMD:aa15804c-5f7f-40cc-b949-aa3e4418fc27	ICE FLOES	ENVO:03000065	ice floe	ice flo		info(label-label,rdf(GCMD:aa15804c-5f7f-40cc-b949-aa3e4418fc27-ICE FLOES,skos:prefLabel,(ICE FLOES-ICE FLOES)@en)-rdf(ENVO:03000065-ice floe,rdfs:label,(ice floe-ice floe)@en),stem)	
GCMD:aa15804c-5f7f-40cc-b949-aa3e4418fc27	ICE FLOES	ENVO:03000065	ice floe	ice floes		info(label-exact,rdf(GCMD:aa15804c-5f7f-40cc-b949-aa3e4418fc27-ICE FLOES,skos:prefLabel,(ICE FLOES-ICE FLOES)@en)-rdf(ENVO:03000065-ice floe,oio:hasExactSynonym-has_exact_synonym,ice floes-ice floes^^xsd:string),downcase)	
GCMD:aa25235a-596f-4504-89e1-4c625275700d	SOIL STRUCTURE	ENVO:09200009	structure of soil	soil structur		info(label-exact,rdf(GCMD:aa25235a-596f-4504-89e1-4c625275700d-SOIL STRUCTURE,skos:prefLabel,(SOIL STRUCTURE-SOIL STRUCTURE)@en)-rdf(ENVO:09200009-structure of soil,oio:hasExactSynonym-has_exact_synonym,soil structure-soil structure^^xsd:string),stem)	
GCMD:aa25235a-596f-4504-89e1-4c625275700d	SOIL STRUCTURE	ENVO:09200009	structure of soil	soil structure		info(label-exact,rdf(GCMD:aa25235a-596f-4504-89e1-4c625275700d-SOIL STRUCTURE,skos:prefLabel,(SOIL STRUCTURE-SOIL STRUCTURE)@en)-rdf(ENVO:09200009-structure of soil,oio:hasExactSynonym-has_exact_synonym,soil structure-soil structure^^xsd:string),downcase)	
GCMD:ad497e7a-48fa-45e1-90a5-b052508bdb30	CORAL REEFS	ENVO:00000150	coral reef	coral reef		info(label-exact,rdf(GCMD:ad497e7a-48fa-45e1-90a5-b052508bdb30-CORAL REEFS,skos:prefLabel,(CORAL REEFS-CORAL REEFS)@en)-rdf(ENVO:00000150-coral reef,oio:hasExactSynonym-has_exact_synonym,coral reef-coral reef^^xsd:string),stem)	
GCMD:ad497e7a-48fa-45e1-90a5-b052508bdb30	CORAL REEFS	ENVO:00000150	coral reef	coral reef		info(label-label,rdf(GCMD:ad497e7a-48fa-45e1-90a5-b052508bdb30-CORAL REEFS,skos:prefLabel,(CORAL REEFS-CORAL REEFS)@en)-rdf(ENVO:00000150-coral reef,rdfs:label,coral reef-coral reef^^xsd:string),stem)	
GCMD:af0d756e-784e-4747-97d0-3425baf5d09b	ICE FLOES	ENVO:03000065	ice floe	ice flo		info(label-exact,rdf(GCMD:af0d756e-784e-4747-97d0-3425baf5d09b-ICE FLOES,skos:prefLabel,(ICE FLOES-ICE FLOES)@en)-rdf(ENVO:03000065-ice floe,oio:hasExactSynonym-has_exact_synonym,ice floes-ice floes^^xsd:string),stem)	
GCMD:af0d756e-784e-4747-97d0-3425baf5d09b	ICE FLOES	ENVO:03000065	ice floe	ice flo		info(label-label,rdf(GCMD:af0d756e-784e-4747-97d0-3425baf5d09b-ICE FLOES,skos:prefLabel,(ICE FLOES-ICE FLOES)@en)-rdf(ENVO:03000065-ice floe,rdfs:label,(ice floe-ice floe)@en),stem)	
GCMD:af0d756e-784e-4747-97d0-3425baf5d09b	ICE FLOES	ENVO:03000065	ice floe	ice floes		info(label-exact,rdf(GCMD:af0d756e-784e-4747-97d0-3425baf5d09b-ICE FLOES,skos:prefLabel,(ICE FLOES-ICE FLOES)@en)-rdf(ENVO:03000065-ice floe,oio:hasExactSynonym-has_exact_synonym,ice floes-ice floes^^xsd:string),downcase)	
GCMD:b07017e8-d714-45a6-b1fe-8c00230ec209	WEATHERING	ENVO:01001078	weather	weather		info(label-label,rdf(GCMD:b07017e8-d714-45a6-b1fe-8c00230ec209-WEATHERING,skos:prefLabel,(WEATHERING-WEATHERING)@en)-rdf(ENVO:01001078-weather,rdfs:label,(weather-weather)@en),stem)	
GCMD:b1ce822a-139b-4e11-8bbe-453f19501c36	ROCK GLACIERS	ENVO:00000132	ice sheet	rock glaci		info(label-related,rdf(GCMD:b1ce822a-139b-4e11-8bbe-453f19501c36-ROCK GLACIERS,skos:prefLabel,(ROCK GLACIERS-ROCK GLACIERS)@en)-rdf(ENVO:00000132-ice sheet,oio:hasRelatedSynonym-has_related_synonym,rock glacier-rock glacier^^xsd:string),stem)	
GCMD:b1ce822a-139b-4e11-8bbe-453f19501c36	ROCK GLACIERS	ENVO:00000133	glacier	rock glaci		info(label-related,rdf(GCMD:b1ce822a-139b-4e11-8bbe-453f19501c36-ROCK GLACIERS,skos:prefLabel,(ROCK GLACIERS-ROCK GLACIERS)@en)-rdf(ENVO:00000133-glacier,oio:hasRelatedSynonym-has_related_synonym,rock glacier-rock glacier^^xsd:string),stem)	
GCMD:b1f63bf1-a547-4189-9c7e-66a8d11facc4	COASTAL AREAS	ENVO:00000303	sea coast	coastal area		info(label-related,rdf(GCMD:b1f63bf1-a547-4189-9c7e-66a8d11facc4-COASTAL AREAS,skos:prefLabel,(COASTAL AREAS-COASTAL AREAS)@en)-rdf(ENVO:00000303-sea coast,oio:hasRelatedSynonym-has_related_synonym,coastal area-coastal area^^xsd:string),stem)	
GCMD:b2800856-f1e3-41aa-bdc4-75e9cd626d3f	ICE SHEETS	ENVO:00000132	ice sheet	ice sheet		info(label-label,rdf(GCMD:b2800856-f1e3-41aa-bdc4-75e9cd626d3f-ICE SHEETS,skos:prefLabel,(ICE SHEETS-ICE SHEETS)@en)-rdf(ENVO:00000132-ice sheet,rdfs:label,ice sheet-ice sheet^^xsd:string),stem)	
GCMD:b2800856-f1e3-41aa-bdc4-75e9cd626d3f	ICE SHEETS	ENVO:00000299	ice field	ice sheet		info(label-related,rdf(GCMD:b2800856-f1e3-41aa-bdc4-75e9cd626d3f-ICE SHEETS,skos:prefLabel,(ICE SHEETS-ICE SHEETS)@en)-rdf(ENVO:00000299-ice field,oio:hasRelatedSynonym-has_related_synonym,ice sheet-ice sheet^^xsd:string),stem)	
GCMD:b29ee2f4-b2ce-4b19-b8e3-2d74d071549b	SOIL TEMPERATURE	ENVO:09200012	temperature of soil	soil temperatur		info(label-exact,rdf(GCMD:b29ee2f4-b2ce-4b19-b8e3-2d74d071549b-SOIL TEMPERATURE,skos:prefLabel,(SOIL TEMPERATURE-SOIL TEMPERATURE)@en)-rdf(ENVO:09200012-temperature of soil,oio:hasExactSynonym-has_exact_synonym,soil temperature-soil temperature^^xsd:string),stem)	
GCMD:b29ee2f4-b2ce-4b19-b8e3-2d74d071549b	SOIL TEMPERATURE	ENVO:09200012	temperature of soil	soil temperature		info(label-exact,rdf(GCMD:b29ee2f4-b2ce-4b19-b8e3-2d74d071549b-SOIL TEMPERATURE,skos:prefLabel,(SOIL TEMPERATURE-SOIL TEMPERATURE)@en)-rdf(ENVO:09200012-temperature of soil,oio:hasExactSynonym-has_exact_synonym,soil temperature-soil temperature^^xsd:string),downcase)	
GCMD:b3406120-9faa-4c00-874e-ce8878ae129f	EARTHQUAKES	ENVO:01000677	earthquake	earthquak		info(label-label,rdf(GCMD:b3406120-9faa-4c00-874e-ce8878ae129f-EARTHQUAKES,skos:prefLabel,(EARTHQUAKES-EARTHQUAKES)@en)-rdf(ENVO:01000677-earthquake,rdfs:label,(earthquake-earthquake)@en),stem)	
GCMD:b3764016-0b5d-48fb-be3e-4f1082cf13e7	SEDIMENTS	ENVO:00002007	sediment	sediment		info(label-label,rdf(GCMD:b3764016-0b5d-48fb-be3e-4f1082cf13e7-SEDIMENTS,skos:prefLabel,(SEDIMENTS-SEDIMENTS)@en)-rdf(ENVO:00002007-sediment,rdfs:label,sediment-sediment^^xsd:string),stem)	
GCMD:b41498cd-6b2b-47e3-afe7-0f05b4c0807d	SEDIMENTATION	ENVO:00002007	sediment	sediment		info(label-label,rdf(GCMD:b41498cd-6b2b-47e3-afe7-0f05b4c0807d-SEDIMENTATION,skos:prefLabel,(SEDIMENTATION-SEDIMENTATION)@en)-rdf(ENVO:00002007-sediment,rdfs:label,sediment-sediment^^xsd:string),stem)	
GCMD:b472632f-8e67-4892-9896-1c14c5089682	BIOGEOCHEMICAL PROCESSES	ENVO:02500030	biogeochemical process	biogeochemical process		info(label-label,rdf(GCMD:b472632f-8e67-4892-9896-1c14c5089682-BIOGEOCHEMICAL PROCESSES,skos:prefLabel,(BIOGEOCHEMICAL PROCESSES-BIOGEOCHEMICAL PROCESSES)@en)-rdf(ENVO:02500030-biogeochemical process,rdfs:label,biogeochemical process-biogeochemical process^^xsd:string),stem)	
GCMD:b51b3708-a662-4cf1-bf13-e67f36b001c4	SNOW	ENVO:01000406	snow	snow		info(label-label,rdf(GCMD:b51b3708-a662-4cf1-bf13-e67f36b001c4-SNOW,skos:prefLabel,(SNOW-SNOW)@en)-rdf(ENVO:01000406-snow,rdfs:label,snow-snow^^xsd:string),downcase)	
GCMD:b51b3708-a662-4cf1-bf13-e67f36b001c4	SNOW	ENVO:01000406	snow	snow		info(label-label,rdf(GCMD:b51b3708-a662-4cf1-bf13-e67f36b001c4-SNOW,skos:prefLabel,(SNOW-SNOW)@en)-rdf(ENVO:01000406-snow,rdfs:label,snow-snow^^xsd:string),stem)	
GCMD:b51f738c-7061-4ced-b216-53734ce4cb43	EROSION	ENVO:01001346	erosion	eros		info(label-label,rdf(GCMD:b51f738c-7061-4ced-b216-53734ce4cb43-EROSION,skos:prefLabel,(EROSION-EROSION)@en)-rdf(ENVO:01001346-erosion,rdfs:label,(erosion-erosion)@en),stem)	
GCMD:b51f738c-7061-4ced-b216-53734ce4cb43	EROSION	ENVO:01001346	erosion	erosion		info(label-label,rdf(GCMD:b51f738c-7061-4ced-b216-53734ce4cb43-EROSION,skos:prefLabel,(EROSION-EROSION)@en)-rdf(ENVO:01001346-erosion,rdfs:label,(erosion-erosion)@en),downcase)	
GCMD:b632d0cc-d4b0-458e-a182-16bbd2a5ab05	DISSOLVED OXYGEN	ENVO:01001495	dioxygen dissolved in marine water	dissolved oxygen		info(label-broad,rdf(GCMD:b632d0cc-d4b0-458e-a182-16bbd2a5ab05-DISSOLVED OXYGEN,skos:prefLabel,(DISSOLVED OXYGEN-DISSOLVED OXYGEN)@en)-rdf(ENVO:01001495-dioxygen dissolved in marine water,oio:hasBroadSynonym-has_broad_synonym,dissolved oxygen-dissolved oxygen^^xsd:string),downcase)	
GCMD:b632d0cc-d4b0-458e-a182-16bbd2a5ab05	DISSOLVED OXYGEN	ENVO:01001495	dioxygen dissolved in marine water	dissolved oxygen		info(label-broad,rdf(GCMD:b632d0cc-d4b0-458e-a182-16bbd2a5ab05-DISSOLVED OXYGEN,skos:prefLabel,(DISSOLVED OXYGEN-DISSOLVED OXYGEN)@en)-rdf(ENVO:01001495-dioxygen dissolved in marine water,oio:hasBroadSynonym-has_broad_synonym,dissolved oxygen-dissolved oxygen^^xsd:string),stem)	
GCMD:b6723314-3db7-4bdd-85ee-0b8507e6ae1b	PERMAFROST	ENVO:00000134	permafrost	permafrost		info(label-exact,rdf(GCMD:b6723314-3db7-4bdd-85ee-0b8507e6ae1b-PERMAFROST,skos:prefLabel,(PERMAFROST-PERMAFROST)@en)-rdf(ENVO:00000134-permafrost,oio:hasExactSynonym-has_exact_synonym,Permafrost-Permafrost^^xsd:string),downcase)	
GCMD:b6723314-3db7-4bdd-85ee-0b8507e6ae1b	PERMAFROST	ENVO:00000134	permafrost	permafrost		info(label-exact,rdf(GCMD:b6723314-3db7-4bdd-85ee-0b8507e6ae1b-PERMAFROST,skos:prefLabel,(PERMAFROST-PERMAFROST)@en)-rdf(ENVO:00000134-permafrost,oio:hasExactSynonym-has_exact_synonym,Permafrost-Permafrost^^xsd:string),stem)	
GCMD:b6723314-3db7-4bdd-85ee-0b8507e6ae1b	PERMAFROST	ENVO:00000134	permafrost	permafrost		info(label-label,rdf(GCMD:b6723314-3db7-4bdd-85ee-0b8507e6ae1b-PERMAFROST,skos:prefLabel,(PERMAFROST-PERMAFROST)@en)-rdf(ENVO:00000134-permafrost,rdfs:label,permafrost-permafrost^^xsd:string),downcase)	
GCMD:b6723314-3db7-4bdd-85ee-0b8507e6ae1b	PERMAFROST	ENVO:00000134	permafrost	permafrost		info(label-label,rdf(GCMD:b6723314-3db7-4bdd-85ee-0b8507e6ae1b-PERMAFROST,skos:prefLabel,(PERMAFROST-PERMAFROST)@en)-rdf(ENVO:00000134-permafrost,rdfs:label,permafrost-permafrost^^xsd:string),stem)	
GCMD:b677862b-7921-458f-a6db-0eb46469df33	HYDROTHERMAL VENTS	ENVO:00000215	hydrothermal vent	hydrothermal v		info(label-label,rdf(GCMD:b677862b-7921-458f-a6db-0eb46469df33-HYDROTHERMAL VENTS,skos:prefLabel,(HYDROTHERMAL VENTS-HYDROTHERMAL VENTS)@en)-rdf(ENVO:00000215-hydrothermal vent,rdfs:label,hydrothermal vent-hydrothermal vent^^xsd:string),stem)	
GCMD:b68ab978-6db6-49ee-84e2-5f37b461a998	EVAPORATION	ENVO:02500034	evaporation	evapor		info(label-label,rdf(GCMD:b68ab978-6db6-49ee-84e2-5f37b461a998-EVAPORATION,skos:prefLabel,(EVAPORATION-EVAPORATION)@en)-rdf(ENVO:02500034-evaporation,rdfs:label,evaporation-evaporation^^xsd:string),stem)	
GCMD:b68ab978-6db6-49ee-84e2-5f37b461a998	EVAPORATION	ENVO:02500034	evaporation	evaporation		info(label-label,rdf(GCMD:b68ab978-6db6-49ee-84e2-5f37b461a998-EVAPORATION,skos:prefLabel,(EVAPORATION-EVAPORATION)@en)-rdf(ENVO:02500034-evaporation,rdfs:label,evaporation-evaporation^^xsd:string),downcase)	
GCMD:b70ef20c-7215-4a39-9479-dbff7c2fdca9	PEATLANDS	ENVO:00000044	peatland	peatland		info(label-label,rdf(GCMD:b70ef20c-7215-4a39-9479-dbff7c2fdca9-PEATLANDS,skos:prefLabel,(PEATLANDS-PEATLANDS)@en)-rdf(ENVO:00000044-peatland,rdfs:label,peatland-peatland^^xsd:string),stem)	
GCMD:b70ef20c-7215-4a39-9479-dbff7c2fdca9	PEATLANDS	ENVO:00000044	peatland	peatland		info(label-related,rdf(GCMD:b70ef20c-7215-4a39-9479-dbff7c2fdca9-PEATLANDS,skos:prefLabel,(PEATLANDS-PEATLANDS)@en)-rdf(ENVO:00000044-peatland,oio:hasRelatedSynonym-has_related_synonym,Peatland-Peatland^^xsd:string),stem)	
GCMD:b70ef20c-7215-4a39-9479-dbff7c2fdca9	PEATLANDS	ENVO:01001209	wetland ecosystem	peatland		info(label-narrow,rdf(GCMD:b70ef20c-7215-4a39-9479-dbff7c2fdca9-PEATLANDS,skos:prefLabel,(PEATLANDS-PEATLANDS)@en)-rdf(ENVO:01001209-wetland ecosystem,oio:hasNarrowSynonym-has_narrow_synonym,peatland-peatland^^xsd:string),stem)	
GCMD:b72c49a1-8276-4753-8c88-894bc7bbf60d	WETLANDS	ENVO:00000035	marsh	wetland		info(label-broad,rdf(GCMD:b72c49a1-8276-4753-8c88-894bc7bbf60d-WETLANDS,skos:prefLabel,(WETLANDS-WETLANDS)@en)-rdf(ENVO:00000035-marsh,oio:hasBroadSynonym-has_broad_synonym,wetland-wetland^^xsd:string),stem)	
GCMD:b72c49a1-8276-4753-8c88-894bc7bbf60d	WETLANDS	ENVO:00000044	peatland	wetland		info(label-broad,rdf(GCMD:b72c49a1-8276-4753-8c88-894bc7bbf60d-WETLANDS,skos:prefLabel,(WETLANDS-WETLANDS)@en)-rdf(ENVO:00000044-peatland,oio:hasBroadSynonym-has_broad_synonym,wetland-wetland^^xsd:string),stem)	
GCMD:b72c49a1-8276-4753-8c88-894bc7bbf60d	WETLANDS	ENVO:00000054	saline marsh	wetland		info(label-broad,rdf(GCMD:b72c49a1-8276-4753-8c88-894bc7bbf60d-WETLANDS,skos:prefLabel,(WETLANDS-WETLANDS)@en)-rdf(ENVO:00000054-saline marsh,oio:hasBroadSynonym-has_broad_synonym,wetland-wetland^^xsd:string),stem)	
GCMD:b72c49a1-8276-4753-8c88-894bc7bbf60d	WETLANDS	ENVO:00000107	heath	wetland		info(label-related,rdf(GCMD:b72c49a1-8276-4753-8c88-894bc7bbf60d-WETLANDS,skos:prefLabel,(WETLANDS-WETLANDS)@en)-rdf(ENVO:00000107-heath,oio:hasRelatedSynonym-has_related_synonym,wetland-wetland^^xsd:string),stem)	
GCMD:b72c49a1-8276-4753-8c88-894bc7bbf60d	WETLANDS	ENVO:00000157	peat cut	wetland		info(label-broad,rdf(GCMD:b72c49a1-8276-4753-8c88-894bc7bbf60d-WETLANDS,skos:prefLabel,(WETLANDS-WETLANDS)@en)-rdf(ENVO:00000157-peat cut,oio:hasBroadSynonym-has_broad_synonym,wetland-wetland^^xsd:string),stem)	
GCMD:b72c49a1-8276-4753-8c88-894bc7bbf60d	WETLANDS	ENVO:00000185	raised mire	wetland		info(label-broad,rdf(GCMD:b72c49a1-8276-4753-8c88-894bc7bbf60d-WETLANDS,skos:prefLabel,(WETLANDS-WETLANDS)@en)-rdf(ENVO:00000185-raised mire,oio:hasBroadSynonym-has_broad_synonym,wetland-wetland^^xsd:string),stem)	
GCMD:b72c49a1-8276-4753-8c88-894bc7bbf60d	WETLANDS	ENVO:00000186	string mire	wetland		info(label-broad,rdf(GCMD:b72c49a1-8276-4753-8c88-894bc7bbf60d-WETLANDS,skos:prefLabel,(WETLANDS-WETLANDS)@en)-rdf(ENVO:00000186-string mire,oio:hasBroadSynonym-has_broad_synonym,wetland-wetland^^xsd:string),stem)	
GCMD:b72c49a1-8276-4753-8c88-894bc7bbf60d	WETLANDS	ENVO:00000192	mudflat	wetland		info(label-broad,rdf(GCMD:b72c49a1-8276-4753-8c88-894bc7bbf60d-WETLANDS,skos:prefLabel,(WETLANDS-WETLANDS)@en)-rdf(ENVO:00000192-mudflat,oio:hasBroadSynonym-has_broad_synonym,wetland-wetland^^xsd:string),stem)	
GCMD:b72c49a1-8276-4753-8c88-894bc7bbf60d	WETLANDS	ENVO:00000232	fen	wetland		info(label-broad,rdf(GCMD:b72c49a1-8276-4753-8c88-894bc7bbf60d-WETLANDS,skos:prefLabel,(WETLANDS-WETLANDS)@en)-rdf(ENVO:00000232-fen,oio:hasBroadSynonym-has_broad_synonym,wetland-wetland^^xsd:string),stem)	
GCMD:b72c49a1-8276-4753-8c88-894bc7bbf60d	WETLANDS	ENVO:00000233	swamp ecosystem	wetland		info(label-broad,rdf(GCMD:b72c49a1-8276-4753-8c88-894bc7bbf60d-WETLANDS,skos:prefLabel,(WETLANDS-WETLANDS)@en)-rdf(ENVO:00000233-swamp ecosystem,oio:hasBroadSynonym-has_broad_synonym,wetland-wetland^^xsd:string),stem)	
GCMD:b72c49a1-8276-4753-8c88-894bc7bbf60d	WETLANDS	ENVO:00000241	tidal mudflat	wetland		info(label-broad,rdf(GCMD:b72c49a1-8276-4753-8c88-894bc7bbf60d-WETLANDS,skos:prefLabel,(WETLANDS-WETLANDS)@en)-rdf(ENVO:00000241-tidal mudflat,oio:hasBroadSynonym-has_broad_synonym,wetland-wetland^^xsd:string),stem)	
GCMD:b72c49a1-8276-4753-8c88-894bc7bbf60d	WETLANDS	ENVO:00000472	backwater	wetland		info(label-broad,rdf(GCMD:b72c49a1-8276-4753-8c88-894bc7bbf60d-WETLANDS,skos:prefLabel,(WETLANDS-WETLANDS)@en)-rdf(ENVO:00000472-backwater,oio:hasBroadSynonym-has_broad_synonym,wetland-wetland^^xsd:string),stem)	
GCMD:b72c49a1-8276-4753-8c88-894bc7bbf60d	WETLANDS	ENVO:00000511	blanket bog	wetland		info(label-broad,rdf(GCMD:b72c49a1-8276-4753-8c88-894bc7bbf60d-WETLANDS,skos:prefLabel,(WETLANDS-WETLANDS)@en)-rdf(ENVO:00000511-blanket bog,oio:hasBroadSynonym-has_broad_synonym,wetland-wetland^^xsd:string),stem)	
GCMD:b72c49a1-8276-4753-8c88-894bc7bbf60d	WETLANDS	ENVO:01001209	wetland ecosystem	wetland		info(label-exact,rdf(GCMD:b72c49a1-8276-4753-8c88-894bc7bbf60d-WETLANDS,skos:prefLabel,(WETLANDS-WETLANDS)@en)-rdf(ENVO:01001209-wetland ecosystem,oio:hasExactSynonym-has_exact_synonym,WETLAND-WETLAND^^xsd:string),stem)	
GCMD:b72c49a1-8276-4753-8c88-894bc7bbf60d	WETLANDS	ENVO:01001209	wetland ecosystem	wetland		info(label-exact,rdf(GCMD:b72c49a1-8276-4753-8c88-894bc7bbf60d-WETLANDS,skos:prefLabel,(WETLANDS-WETLANDS)@en)-rdf(ENVO:01001209-wetland ecosystem,oio:hasExactSynonym-has_exact_synonym,Wetland-Wetland^^xsd:string),stem)	
GCMD:bad08657-da2b-4e2b-9804-25c5732bc795	SMOG	ENVO:01000842	smog	smog		info(label-label,rdf(GCMD:bad08657-da2b-4e2b-9804-25c5732bc795-SMOG,skos:prefLabel,(SMOG-SMOG)@en)-rdf(ENVO:01000842-smog,rdfs:label,(smog-smog)@en),downcase)	
GCMD:bad08657-da2b-4e2b-9804-25c5732bc795	SMOG	ENVO:01000842	smog	smog		info(label-label,rdf(GCMD:bad08657-da2b-4e2b-9804-25c5732bc795-SMOG,skos:prefLabel,(SMOG-SMOG)@en)-rdf(ENVO:01000842-smog,rdfs:label,(smog-smog)@en),stem)	
GCMD:bb8c48bc-a36e-4f7e-afda-3244b058bc9c	AVALANCHE	ENVO:01000691	avalanche	avalanch		info(label-label,rdf(GCMD:bb8c48bc-a36e-4f7e-afda-3244b058bc9c-AVALANCHE,skos:prefLabel,(AVALANCHE-AVALANCHE)@en)-rdf(ENVO:01000691-avalanche,rdfs:label,(avalanche-avalanche)@en),stem)	
GCMD:bb8c48bc-a36e-4f7e-afda-3244b058bc9c	AVALANCHE	ENVO:01000691	avalanche	avalanche		info(label-label,rdf(GCMD:bb8c48bc-a36e-4f7e-afda-3244b058bc9c-AVALANCHE,skos:prefLabel,(AVALANCHE-AVALANCHE)@en)-rdf(ENVO:01000691-avalanche,rdfs:label,(avalanche-avalanche)@en),downcase)	
GCMD:bd24a9a9-7d52-4c29-b2a0-6cefd216ae78	SEA SURFACE TEMPERATURE	ENVO:04000002	temperature of sea surface	sea surface temperatur		info(label-exact,rdf(GCMD:bd24a9a9-7d52-4c29-b2a0-6cefd216ae78-SEA SURFACE TEMPERATURE,skos:prefLabel,(SEA SURFACE TEMPERATURE-SEA SURFACE TEMPERATURE)@en)-rdf(ENVO:04000002-temperature of sea surface,oio:hasExactSynonym-has_exact_synonym,sea surface temperature-sea surface temperature^^xsd:string),stem)	
GCMD:bd24a9a9-7d52-4c29-b2a0-6cefd216ae78	SEA SURFACE TEMPERATURE	ENVO:04000002	temperature of sea surface	sea surface temperature		info(label-exact,rdf(GCMD:bd24a9a9-7d52-4c29-b2a0-6cefd216ae78-SEA SURFACE TEMPERATURE,skos:prefLabel,(SEA SURFACE TEMPERATURE-SEA SURFACE TEMPERATURE)@en)-rdf(ENVO:04000002-temperature of sea surface,oio:hasExactSynonym-has_exact_synonym,sea surface temperature-sea surface temperature^^xsd:string),downcase)	
GCMD:be7f6de0-f51e-42bc-9a66-fff30d809a67	REFORESTATION	ENVO:02500013	reforestation	reforest		info(label-label,rdf(GCMD:be7f6de0-f51e-42bc-9a66-fff30d809a67-REFORESTATION,skos:prefLabel,(REFORESTATION-REFORESTATION)@en)-rdf(ENVO:02500013-reforestation,rdfs:label,reforestation-reforestation^^xsd:string),stem)	
GCMD:be7f6de0-f51e-42bc-9a66-fff30d809a67	REFORESTATION	ENVO:02500013	reforestation	reforestation		info(label-label,rdf(GCMD:be7f6de0-f51e-42bc-9a66-fff30d809a67-REFORESTATION,skos:prefLabel,(REFORESTATION-REFORESTATION)@en)-rdf(ENVO:02500013-reforestation,rdfs:label,reforestation-reforestation^^xsd:string),downcase)	
GCMD:c26693ea-ca5a-44e8-9e8e-32427bc62aa0	SOIL POROSITY	ENVO:09200004	porosity of soil	soil poros		info(label-exact,rdf(GCMD:c26693ea-ca5a-44e8-9e8e-32427bc62aa0-SOIL POROSITY,skos:prefLabel,(SOIL POROSITY-SOIL POROSITY)@en)-rdf(ENVO:09200004-porosity of soil,oio:hasExactSynonym-has_exact_synonym,soil porosity-soil porosity^^xsd:string),stem)	
GCMD:c26693ea-ca5a-44e8-9e8e-32427bc62aa0	SOIL POROSITY	ENVO:09200004	porosity of soil	soil porosity		info(label-exact,rdf(GCMD:c26693ea-ca5a-44e8-9e8e-32427bc62aa0-SOIL POROSITY,skos:prefLabel,(SOIL POROSITY-SOIL POROSITY)@en)-rdf(ENVO:09200004-porosity of soil,oio:hasExactSynonym-has_exact_synonym,soil porosity-soil porosity^^xsd:string),downcase)	
GCMD:c39710ae-423f-44c8-b969-9af8a1f912cf	TALIK	ENVO:00000552	talik	talik		info(label-exact,rdf(GCMD:c39710ae-423f-44c8-b969-9af8a1f912cf-TALIK,skos:prefLabel,(TALIK-TALIK)@en)-rdf(ENVO:00000552-talik,oio:hasExactSynonym-has_exact_synonym,Talik-Talik^^xsd:string),downcase)	
GCMD:c39710ae-423f-44c8-b969-9af8a1f912cf	TALIK	ENVO:00000552	talik	talik		info(label-exact,rdf(GCMD:c39710ae-423f-44c8-b969-9af8a1f912cf-TALIK,skos:prefLabel,(TALIK-TALIK)@en)-rdf(ENVO:00000552-talik,oio:hasExactSynonym-has_exact_synonym,Talik-Talik^^xsd:string),stem)	
GCMD:c39710ae-423f-44c8-b969-9af8a1f912cf	TALIK	ENVO:00000552	talik	talik		info(label-label,rdf(GCMD:c39710ae-423f-44c8-b969-9af8a1f912cf-TALIK,skos:prefLabel,(TALIK-TALIK)@en)-rdf(ENVO:00000552-talik,rdfs:label,talik-talik^^xsd:string),downcase)	
GCMD:c39710ae-423f-44c8-b969-9af8a1f912cf	TALIK	ENVO:00000552	talik	talik		info(label-label,rdf(GCMD:c39710ae-423f-44c8-b969-9af8a1f912cf-TALIK,skos:prefLabel,(TALIK-TALIK)@en)-rdf(ENVO:00000552-talik,rdfs:label,talik-talik^^xsd:string),stem)	
